lemma_id,lemma,dom_gender,stem_final,tokens,cells_attested,cells_bits24
207311,maṇināgeśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207322,godana,Neut,a,1,1,100000000000000000000000
207323,naramaṇḍana,Neut,a,1,1,100000000000000000000000
207324,svarṇābha,Neut,a,1,1,100000000000000000000000
207325,kāraja,Neut,a,1,1,100000000000000000000000
207326,raktaśamana,Neut,a,1,1,100000000000000000000000
207327,raktasaumya,Neut,a,1,1,100000000000000000000000
207329,pariharṣa,Masc,a,1,1,100000000000000000000000
207330,asaṃrohaṇa,Neut,a,1,1,100000000000000000000000
207331,kauṣṭhika,Masc,a,1,1,000000000000000000100000
207336,ravivīkṣaka,Masc,a,1,1,100000000000000000000000
207337,kalhoḍītīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207341,nandinātha,Masc,a,1,1,000000000000000000100000
207343,lelinaka,Masc,a,1,1,100000000000000000000000
207344,hematāraka,Neut,a,1,1,100000000000000000000000
207345,kārpara,Neut,a,1,1,100000000000000000000000
207348,haṃsapādika,Neut,a,1,1,100000000000000000000000
207349,atirakta,Neut,a,1,1,100000000000000000000000
207350,vālukita,Neut,a,1,1,100000000000000000000000
207351,krauñcalohita,Neut,a,1,1,100000000000000000000000
207352,carmāravarcasa,Neut,a,1,1,100000000000000000000000
207357,girisāhvaya,Neut,a,1,1,100000000000000000000000
207358,ṣaḍlohasambhava,Neut,a,1,1,100000000000000000000000
207359,gandhārabhūṣaṇa,Neut,a,1,1,100000000000000000000000
207360,raktasaṃvaraṇa,Neut,a,1,1,100000000000000000000000
207361,raktasaṃvara,Neut,a,1,1,100000000000000000000000
207362,pārvatīya,Neut,a,1,1,100000000000000000000000
207363,nadya,Neut,a,1,1,100000000000000000000000
207364,yadṛcchādhigata,Neut,a,1,1,100000000000000000000000
207365,hārya,Neut,a,1,1,100000000000000000000000
207366,rasottama,Neut,a,1,1,100000000000000000000000
207367,bālabheṣaja,Neut,a,1,1,100000000000000000000000
207368,śilānisyandin,Neut,in,1,1,100000000000000000000000
207369,māraka,Neut,a,1,1,100000000000000000000000
207376,parīti,Neut,i,1,1,100000000000000000000000
207377,jitākāśī,Fem,ii,1,1,100000000000000000000000
207378,hemaśodhanī,Fem,ii,1,1,100000000000000000000000
207379,gomata,Neut,a,1,1,100000000000000000000000
207380,stomaka,Neut,a,1,1,100000000000000000000000
207381,vāsagandhaka,Neut,a,1,1,100000000000000000000000
207383,tanudhṛt,Masc,other_consonant,1,1,000000000000000001000000
207386,hastikarṇapalāśa,Masc,a,1,1,000000000000000100000000
207391,śikhimūṣikā,Fem,aa,1,1,000000000000000000100000
207392,āmraka,Neut,a,1,1,100000000000000000000000
207393,śārdūlaja,Neut,a,1,1,100000000000000000000000
207394,vyāghrāṅghrija,Neut,a,1,1,100000000000000000000000
207395,paurasa,Neut,a,1,1,100000000000000000000000
207396,madhusāra,Neut,a,1,1,000100000000000000000000
207398,śārdūla,Neut,a,1,1,100000000000000000000000
207399,badarīcchadana,Neut,a,1,1,100000000000000000000000
207402,agandhika,Neut,a,1,1,100000000000000000000000
207403,sāgarakva,Neut,a,1,1,100000000000000000000000
207405,bhūmyuttha,Neut,a,1,1,100000000000000000000000
207409,vastaka,Neut,a,1,1,100000000000000000000000
207411,ūṣakakṣāra,Neut,a,1,1,100000000000000000000000
207412,auṣa,Neut,a,1,1,100000000000000000000000
207413,sarvaguṇa,Neut,a,1,1,100000000000000000000000
207414,maulākāra,Neut,a,1,1,100000000000000000000000
207415,cārukaila,Neut,a,1,1,100000000000000000000000
207416,yāvanālaja,Masc,a,1,1,100000000000000000000000
207417,śūkapāka,Masc,a,1,1,100000000000000000000000
207418,yāvya,Masc,a,1,1,100000000000000000000000
207422,sarvapācaka,Masc,a,1,1,100000000000000000000000
207424,siṃhamūtra,Masc,a,1,1,100000000000000000000000
207430,maṇimandira,Masc,a,1,1,100000000000000000000000
207431,pītaraktaka,Neut,a,1,1,100000000000000000000000
207432,vahnikāgra,Neut,a,1,1,100000000000000000000000
207433,vahnimaṇi,Masc,i,1,1,100000000000000000000000
207434,vasumaṇi,Masc,i,1,1,100000000000000000000000
207435,pautika,Neut,a,1,1,100000000000000000000000
207436,kṛṣṇamaṇi,Masc,i,1,1,100000000000000000000000
207437,ghanaprabha,Masc,a,1,1,100000000000000000000000
207438,śyāmaśuklā,Fem,aa,1,1,100000000000000000000000
207439,sudhāpāṣāṇaka,Masc,a,1,1,100000000000000000000000
207440,maṅkolūka,Masc,a,1,1,100000000000000000000000
207441,pralobhinī,Fem,ii,1,1,100000000000000000000000
207442,svarṇasamudbhavā,Fem,aa,1,1,100000000000000000000000
207443,nāgavandhī,Fem,ii,1,1,000000000000000100000000
207444,cāruratna,Neut,a,1,1,100000000000000000000000
207445,śrīketana,Neut,a,1,1,100000000000000000000000
207447,mahāvasu,Neut,u,1,1,100000000000000000000000
207448,vākyala,Neut,a,1,1,000100000000000000000000
207449,suraṭī,Fem,ii,1,1,100000000000000000000000
207450,vikoṣṭha,Masc,a,1,1,000100000000000000000000
207451,lohaka,Masc,a,1,1,100000000000000000000000
207452,niṣṭhura,Masc,a,1,1,100000000000000000000000
207453,dārukaṇṭaka,Masc,a,1,1,100000000000000000000000
207454,cīrapiṣṭaka,Neut,a,1,1,100000000000000000000000
207455,ghoṣapuṣpa,Neut,a,1,1,100000000000000000000000
207456,bhramara,Neut,a,1,1,100000000000000000000000
207457,kaṇṭa,Neut,a,1,1,100000000000000000000000
207458,hartāla,Neut,a,1,1,100000000000000000000000
207459,balla,Neut,a,1,1,100000000000000000000000
207460,vajjara,Neut,a,1,1,100000000000000000000000
207461,ālocaka,Neut,a,1,1,100000000000000000000000
207463,saiṃhalaka,Masc,a,1,1,100000000000000000000000
207464,mṛlloṇa,Neut,a,1,1,000000100000000000000000
207467,vartuloha,Neut,a,1,1,100000000000000000000000
207468,lohocchiṣṭa,Neut,a,1,1,100000000000000000000000
207469,malodbhava,Neut,a,1,1,100000000000000000000000
207470,lohottha,Neut,a,1,1,100000000000000000000000
207471,lohaniryāsa,Neut,a,1,1,100000000000000000000000
207472,ayaḥśiṣṭa,Neut,a,1,1,100000000000000000000000
207473,pāradīya,Neut,a,1,1,100000000000000000000000
207474,bhūmirajas,Neut,as,1,1,100000000000000000000000
207475,varāha,Neut,a,1,1,100000000000000000000000
207476,nṛpopala,Masc,a,1,1,100000000000000000000000
207477,suvarṇadhātu,Masc,u,1,1,100000000000000000000000
207478,rājaprastara,Masc,a,1,1,100000000000000000000000
207479,sphoṭaśuktija,Neut,a,1,1,100000000000000000000000
207480,bhūṣaṇārhatama,Neut,a,1,1,100000000000000000000000
207481,suvallija,Neut,a,1,1,100000000000000000000000
207482,mahārakta,Neut,a,1,1,100000000000000000000000
207483,vallīpāṣāṇasaṃbhava,Neut,a,1,1,100000000000000000000000
207484,śuktisaṃbhava,Neut,a,1,1,100000000000000000000000
207486,chāgalapañcaka,Neut,a,1,1,100000000000000000000000
207488,vraṇaghna,Masc,a,1,1,100000000000000000000000
207494,harodbhava,Masc,a,1,1,100000000000000000000000
207496,śoṣanidāna,Masc,a,1,1,000100000000000000000000
207499,madanavalaya,Neut,a,1,1,000100000000000000000000
207500,smaravalaya,Masc,a,1,1,000100000000000000000000
207504,saṃrojana,Neut,a,1,1,100000000000000000000000
207506,pariveśaka,Masc,a,1,1,000000000000000000001000
207507,bahirdruti,Fem,i,1,1,001000000000000000000000
207508,ativṛddhaka,Masc,a,1,1,100000000000000000000000
207510,anabhivyāpti,Fem,i,1,1,000000100000000000000000
207514,apasmāranidāna,Masc,a,1,1,000100000000000000000000
207521,upalauha,Masc,a,1,1,001000000000000000000000
207523,aprapīḍana,Neut,a,1,1,100000000000000000000000
207524,avipāṭana,Neut,a,1,1,100000000000000000000000
207525,anatigaurava,Neut,a,1,1,100000000000000000000000
207527,daṇḍālasaka,Masc,a,1,1,000100000000000000000000
207528,āmaviṣa,Neut,a,1,1,000100000000000000000000
207530,viṣavarga,Masc,a,1,1,100000000000000000000000
207531,naṣṭatva,Neut,a,1,1,000100000000000000000000
207534,circiṭā,Fem,aa,1,1,000000000000000010000000
207537,pūtibandha,Masc,a,1,1,100000000000000000000000
207538,mūlikābandha,Masc,a,1,1,100000000000000000000000
207539,sāraka,Neut,a,1,1,100000000000000000000000
207543,apraseka,Masc,a,1,1,100000000000000000000000
207544,deśoddhvaṃsanimittīya,Masc,a,1,1,000000000000000000100000
207549,trividharogaviśeṣavijñānīya,Masc,a,1,1,000100000000000000000000
207550,abhakṣaṇa,Neut,a,1,1,000000000000100000000000
207551,avyabhicaraṇa,Neut,a,1,1,000000100000000000000000
207552,trirogavijñāna,Masc,a,1,1,000000000000000000100000
207553,raktarasa,Masc,a,1,1,100000000000000000000000
207558,kūrmayantraka,Neut,a,1,1,100000000000000000000000
207562,srotovimāna,Neut,a,1,1,000000000000000000100000
207565,mṛdulaka,Neut,a,1,1,100000000000000000000000
207566,aṅgachāyā,Fem,aa,1,1,100000000000000000000000
207569,udarāda,Masc,a,1,1,001000000000000000000000
207570,hṛdayacara,Masc,a,1,1,001000000000000000000000
207579,kaṇavīrā,Fem,aa,1,1,100000000000000000000000
207583,upāharaṇa,Neut,a,1,1,000000000000000000100000
207591,kapitindu,Masc,u,1,1,000000000000000000100000
207594,nijarasa,Masc,a,1,1,000000001000000000000000
207598,vigṛhyasaṃbhāṣā,Fem,aa,1,1,100000000000000000000000
207600,āyāsana,Neut,a,1,1,000000100000000000000000
207607,vigṛhyabhāṣā,Fem,aa,1,1,100000000000000000000000
207610,prapacana,Masc,a,1,1,000000000000000000100000
207616,sitamākṣīka,Neut,a,1,1,000100000000000000000000
207625,malayottha,Neut,a,1,1,100000000000000000000000
207626,barbarika,Neut,a,1,1,100000000000000000000000
207629,cāru,Neut,u,1,1,100000000000000000000000
207630,varṇabhedanī,Fem,ii,1,1,100000000000000000000000
207631,vīrataru,Neut,u,1,1,100000000000000000000000
207632,tūṇīkaṇa,Masc,a,1,1,100000000000000000000000
207633,pītatūṇika,Masc,a,1,1,100000000000000000000000
207634,māṅgalyā,Fem,aa,1,1,100000000000000000000000
207636,yuktiyukta,Masc,a,1,1,100000000000000000000000
207637,sasāra,Neut,a,1,1,100000000000000000000000
207638,pītavarṇa,Neut,a,1,1,100000000000000000000000
207639,laghucandana,Neut,a,1,1,100000000000000000000000
207640,sitatāpya,Neut,a,1,1,000100000000000000000000
207642,ananuyoga,Masc,a,1,1,100000000000000000000000
207649,śītābhra,Masc,a,1,1,100000000000000000000000
207650,malanāśinī,Fem,ii,1,1,100000000000000000000000
207651,madaśauṇḍa,Neut,a,1,1,100000000000000000000000
207652,jātiśṛṅga,Neut,a,1,1,100000000000000000000000
207653,kandaphala,Neut,a,1,1,100000000000000000000000
207654,sraṃsin,Neut,in,1,1,100000000000000000000000
207657,anṛju,Neut,u,1,1,100000000000000000000000
207658,nṛpa,Neut,a,1,1,100000000000000000000000
207660,vajrakāraka,Neut,a,1,1,100000000000000000000000
207661,damavaśānvita,Masc,a,1,1,100000000000000000000000
207662,kṣamāśāntipara,Masc,a,1,1,100000000000000000000000
207663,sādhugandhika,Masc,a,1,1,100000000000000000000000
207664,barhicūḍa,Neut,a,1,1,100000000000000000000000
207666,lavaṇatrika,Neut,a,1,1,100000000000000000000000
207667,kṣāratrika,Neut,a,1,1,100000000000000000000000
207668,mūtrāṣṭaka,Neut,a,1,1,100000000000000000000000
207671,avyāpatti,Fem,i,1,1,100000000000000000000000
207675,pūtidruma,Masc,a,1,1,100000000000000000000000
207676,gūḍhapuṣpa,Masc,a,1,1,100000000000000000000000
207677,bhvāmalakī,Fem,ii,1,1,100000000000000000000000
207678,surodbhava,Masc,a,1,1,100000000000000000000000
207680,pāṭalāpuṣpavarṇaka,Masc,a,1,1,100000000000000000000000
207681,sānujānuja,Neut,a,1,1,100000000000000000000000
207682,phalapañcāmlaka,Neut,a,1,1,100000000000000000000000
207683,madhuratrika,Neut,a,1,1,100000000000000000000000
207684,kṣīratraya,Neut,a,1,1,100000000000000000000000
207685,hiṅgulottha,Masc,a,1,1,100000000000000000000000
207686,sikthataila,Neut,a,1,1,100000000000000000000000
207692,samutthiti,Masc,i,1,1,100000000000000000000000
207696,seraka,Masc,a,1,1,100000000000000000000000
207697,parisruta,Neut,a,1,1,100000000000000000000000
207699,sera,Masc,a,1,1,100000000000000000000000
207705,balivatsā,Fem,aa,1,1,100000000000000000000000
207706,dhātuhan,Masc,an,1,1,100000000000000000000000
207707,māhiṣapañcaka,Neut,a,1,1,000100000000000000000000
207711,koṣṭhiyantraka,Neut,a,1,1,000000000000000000100000
207712,pittavarga,Masc,a,1,1,000000100000000000000000
207715,anatibala,Neut,a,1,1,000100000000000000000000
207716,sthūlamūṣā,Fem,aa,1,1,100000000000000000000000
207719,vanyotpala,Neut,a,1,1,000000001000000000000000
207726,darvikāyantra,Neut,a,1,1,100000000000000000000000
207732,saṃharṣā,Fem,aa,1,1,100000000000000000000000
207733,madhūkapuṣpī,Fem,ii,1,1,100000000000000000000000
207734,itkaṭaka,Masc,a,1,1,100000000000000000000000
207735,vanatrapuṣī,Fem,ii,1,1,100000000000000000000000
207736,kapolavallī,Fem,ii,1,1,100000000000000000000000
207739,candrasalila,Neut,a,1,1,100000000000000000000000
207748,cakrikābandha,Masc,a,1,1,100000000000000000000000
207749,jalakūrmaka,Neut,a,1,1,000000000000000000100000
207750,maṅgalaprada,Masc,a,1,1,100000000000000000000000
207751,dhūrtara,Masc,a,1,1,100000000000000000000000
207752,gomedasaṃnibha,Masc,a,1,1,100000000000000000000000
207753,aṣṭalohaka,Neut,a,1,1,000100000000000000000000
207756,dārvyādi,Neut,i,1,1,100000000000000000000000
207760,vāyavīrya,Neut,a,1,1,100000000000000000000000
207761,vaṭasaugandhika,Masc,a,1,1,100000000000000000000000
207762,lelīna,Masc,a,1,1,100000000000000000000000
207764,sukundra,Masc,a,1,1,100000000000000000000000
207765,kharadruma,Masc,a,1,1,100000000000000000000000
207768,hlādā,Fem,aa,1,1,100000000000000000000000
207769,yāmuneya,Neut,a,1,1,100000000000000000000000
207770,sārita,Neut,a,1,1,100000000000000000000000
207771,udadhiphena,Neut,a,1,1,000100000000000000000000
207773,atithi,Neut,i,1,1,100000000000000000000000
207774,śambarapādapa,Masc,a,1,1,100000000000000000000000
207775,bṛhatparṇa,Masc,a,1,1,100000000000000000000000
207776,valkalodhraka,Masc,a,1,1,100000000000000000000000
207778,arkātmaja,Masc,a,1,1,000000000000000100000000
207779,atigandhikā,Fem,aa,1,1,100000000000000000000000
207780,suvarca,Masc,a,1,1,100000000000000000000000
207781,drāvaṇaka,Masc,a,1,1,100000000000000000000000
207783,dārupattrikā,Fem,aa,1,1,100000000000000000000000
207784,sthūlājājī,Fem,ii,1,1,100000000000000000000000
207786,yavasāhā,Fem,aa,1,1,100000000000000000000000
207787,pūtikīṭā,Fem,aa,1,1,100000000000000000000000
207788,pūtimayūraka,Masc,a,1,1,100000000000000000000000
207789,vigandhā,Fem,aa,1,1,100000000000000000000000
207790,viśvagandhikā,Fem,aa,1,1,100000000000000000000000
207791,jantuhanana,Neut,a,1,1,100000000000000000000000
207792,kṣudrataṇḍulā,Fem,aa,1,1,100000000000000000000000
207793,yavānīyā,Fem,aa,1,1,100000000000000000000000
207794,cārupattrikā,Fem,aa,1,1,100000000000000000000000
207795,hiṅguphalā,Fem,aa,1,1,100000000000000000000000
207796,jantuka,Neut,a,1,1,100000000000000000000000
207797,pūtigandhaka,Neut,a,1,1,100000000000000000000000
207798,śūkapākya,Masc,a,1,1,100000000000000000000000
207799,vārisaṃbhūta,Neut,a,1,1,100000000000000000000000
207800,pṛthvīsaṃbhava,Neut,a,1,1,100000000000000000000000
207801,śākambharībhava,Neut,a,1,1,100000000000000000000000
207802,lohaviśuddhikṛt,Masc,other_consonant,1,1,100000000000000000000000
207803,saudhabhūṣaṇa,Neut,a,1,1,100000000000000000000000
207804,kaṭhaśarkarā,Fem,aa,1,1,100000000000000000000000
207805,śuṇṭhyādi,Masc,i,1,1,100000000000000000000000
207808,hatacūrṇaka,Masc,a,1,1,001000000000000000000000
207810,rasabījaka,Neut,a,1,1,000100000000000000000000
207812,arṇavodbhava,Masc,a,1,1,100000000000000000000000
207817,śacīharaṇavarṇana,Neut,a,1,1,100000000000000000000000
207820,karanarmadāsaṅgamamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207821,gīrvāṇasvargamanavarṇana,Neut,a,1,1,100000000000000000000000
207822,aṅgapañcaka,Neut,a,1,1,000100000000000000000000
207828,dīrghatapomunyākhyānavarṇana,Neut,a,1,1,100000000000000000000000
207830,mandāravana,Neut,a,1,1,100000000000000000000000
207834,bhiṣagjitīya,Masc,a,1,1,000000000000000000100000
207838,śūlabhedotpattimāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207842,puruṣavicaya,Masc,a,1,1,000100000000000000000000
207846,anatikāla,Masc,a,1,1,000000000000000000100000
207852,asaṃcalana,Neut,a,1,1,100000000000000000000000
207854,udvahanaka,Neut,a,1,1,100000000000000000000000
207855,pātrāpātraparīkṣādānādiniyamavarṇana,Neut,a,1,1,100000000000000000000000
207857,apātraka,Masc,a,1,1,000000000000000000100000
207859,abhisaṃsarga,Masc,a,1,1,000100000000000000000000
207866,tṛṇaputrika,Masc,a,1,1,000100000000000000000000
207867,abhinirdeśa,Masc,a,1,1,000000100000000000000000
207870,anusamādhi,Masc,i,1,1,100000000000000000000000
207875,śailanandinī,Fem,ii,1,1,000000000000000000000100
207876,kapilātīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207877,tāpeśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207883,karañjeśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207884,yojaneśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207885,yojaneśvara,Neut,a,1,1,000100000000000000000000
207886,dvādaśītīrthamahātmyavarṇana,Neut,a,1,1,100000000000000000000000
207887,anavakramaṇa,Neut,a,1,1,000000000000100000000000
207889,karañjeśvara,Neut,a,1,1,000100000000000000000000
207891,kālāgnirudratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207892,kālāgnirudra,Neut,a,1,1,100000000000000000000000
207893,parimarśanīya,Masc,a,1,1,000100000000000000000000
207896,pravibheda,Masc,a,1,1,000100000000000000000000
207900,viśalyāsaṅgamamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207904,bījakṣepa,Masc,a,1,1,100000000000000000000000
207907,kapilāsaritsambhavavarṇana,Neut,a,1,1,100000000000000000000000
207908,indriyānīka,Masc,a,1,1,000100000000000000000000
207911,carukeśvara,Neut,a,1,1,100000000000000000000000
207912,vyatīpāteśvara,Neut,a,1,1,100000000000000000000000
207914,koṭiyajña,Neut,a,1,1,100000000000000000000000
207916,rudrāṣṭaka,Neut,a,1,1,100000000000000000000000
207918,upāsanaka,Neut,a,1,1,000000100000000000000000
207921,bhūtīśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207928,śṛṅgitīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207929,śṛṅgitīrtha,Neut,a,1,1,000100000000000000000000
207933,yamahāsyatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207935,yamahāseśvara,Neut,a,1,1,000000000000000000100000
207938,brahmatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207939,bhṛkuṭeśvara,Neut,a,1,1,000100000000000000000000
207940,bhṛkuṭeśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207941,bhṛkuṭeśa,Neut,a,1,1,000100000000000000000000
207942,ayoniprabhavatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207943,manmatheśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207944,manmatheśa,Neut,a,1,1,000100000000000000000000
207946,saṃkarṣaṇatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207947,pūrvarūpīya,Masc,a,1,1,000100000000000000000000
207948,pippalādatīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207950,kambukeśvaratīrthamāhātmyavarṇana,Neut,a,1,1,100000000000000000000000
207951,kambukeśvara,Neut,a,1,1,000100000000000000000000
