L_id	k1	hom	verdict	mw_realcite	corpus_hit	also_in_pw_same_source	pwg_text_sibling	n_kosa	present_in	novel_kosa	pwg_cited_sources	src_category
114085	sTirAy		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
114145	sTUlanAsaM		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
114179	sTUlaSAwi		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
114349	sparitar		pwg-unique	0		1	0	0	pw		WILSON|ŚABDĀRTHAK	kosa_nighantu_not_digitised
114390	sparzwar		pwg-unique	0		1	0	0	pw		AK|ŚKDR	kosa_nighantu_not_digitised
114436	sPaYja		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
114518	sPuliNgAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
114528	sPUrtimant		pwg-unique	0		1	0	0	pw		TRIK	kosa_nighantu_not_digitised
114584	smaravant		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
114620	smftikOstuBa		pwg-unique	0		1	0	0	pw		HALL|Verz	ms_catalogue_propernoun
114734	sravadrarBA		pwg-unique	0		0	0	0			AK|H|HALĀY	kosa_nighantu_not_digitised
114794	srotaHpati		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
114861	svacCawI		pwg-unique	0		1	0	0	pw		HĀR	kosa_nighantu_not_digitised
114877	svajanAy		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
114965	svanandA		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
114998	svapitar	1	pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
115062	svamAtra		pwg-unique	0		1	0	0	pw		HALL|Journ	scholarly_journal_technical
115134	svayaMpraBu		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
115142	svayaMBUmAtfkAtantra		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
115143	svayaMBUliNga		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
115261	svargaDenu		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
115334	svarRaMjIrI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
115359	svarRamaRqana		pwg-unique	0		0	0	0			NIGH	kosa_nighantu_not_digitised
115363	svarRamAtar		pwg-unique	0		1	0	0	pw		RĀJAN	kosa_nighantu_not_digitised
115447	svalpaSilAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
115493	svasaMmuKa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
115514	svastikIkar		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
115666	svApakIy		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
115793	svIyIkar		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
115812	svedamalojJita		pwg-unique	0		1	0	0	pw		H|WILSON|ŚKDR	kosa_nighantu_not_digitised
115913	haMsADirUQa		pwg-unique	0		1	0	0	pw		ŚKDR	kosa_nighantu_not_digitised
115985	haTiRAvaragrAma		pwg-unique	0		1	0	0	pw		Journ	scholarly_journal_technical
115993	hananIy		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
116026	hamIrapurya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
116048	hayadvizant		pwg-unique	0		1	0	0	pw		WILSON	kosa_nighantu_not_digitised
116175	hariRAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
116179	hariREgumezin		pwg-unique	0		1	0	0	pw		COLEBR	scholarly_journal_technical
116203	haritIkar		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
116370	hareu		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
116598	hastamuktAvali		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
116712	hassanaSAha		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
116724	hAkali		pwg-unique	0		1	0	0	pw		COLEBR	scholarly_journal_technical
116843	hAvanI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
116904	hikavikanika		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
116958	hitavant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
116972	hitopadezwar		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
116997	himajJawi		pwg-unique	0		0	0	0			HĀR|ŚKDR	kosa_nighantu_not_digitised
117045	himAdrIy		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
117213	hInakuzWa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
117225	hInavftta		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
117235	hIrarAja		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
117308	hUMkfti		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
117309	hUNgarasTAna		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
117310	hUNgarAI		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
117415	hfdinI		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
117437	hfdBeda		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
117457	hfllocana		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
117461	hfzIkASrama		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
117680	hEmavant		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
117681	hEmavarci		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
117706	hoqar		pwg-unique	0		1	0	0	pw		WILSON|ŚABDĀRTHAK	kosa_nighantu_not_digitised
117825	hrastataRqula		pwg-unique	0		0	0	0			RĀJAN|ŚKDR	kosa_nighantu_not_digitised
117840	hrasvAbfhadopaSA		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
117878	hruqu		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
117891	hrOda		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
117933	aMSIkar		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
117955	akzaramAlikA		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
117995	agnisaMBava		pwg-unique	0		1	0	0	pw		RĀJAN	kosa_nighantu_not_digitised
118063	aYjAsA		pwg-unique	0		1	0	0	pw		RĀJAN	kosa_nighantu_not_digitised
118074	aRuvratin		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
118086	atitejas	2	pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
118094	atipAra		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
118122	atyASa		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
118246	anuboDya		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
118257	anurAgavant		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
118264	anuvAkIya		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
118360	apakartar		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
118365	apaguRa		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
118478	aByantarIkar		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
118488	aBramataNgaja		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
118500	amftAy		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
118504	ambuhastinI		pwg-unique	0		0	0	0			MED	kosa_nighantu_not_digitised
118536	aruRABa		pwg-unique	0		1	0	0	pw		ŚKDR	kosa_nighantu_not_digitised
118579	avagantar		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
118614	avalinda		pwg-unique	0		1	0	0	pw		WEBER	scholarly_journal_technical
118735	AtaNkita		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
118754	AdIDaka		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
118793	AmIla		pwg-unique	0		1	0	0	pw		VYUTP	kosa_nighantu_not_digitised
118832	Arzika		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
118841	Alokavant		pwg-unique	0		1	0	0	pw		Z	scholarly_journal_technical
118920	indurAj		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
118998	udaDIy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119046	unmowana		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119049	upakartar		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
119057	upadAtar		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119058	upadIkar		pwg-unique	0		0	0	0			Z	scholarly_journal_technical
119129	upoccArin		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
119156	uzRIkar		pwg-unique	0		0	1	0			Spr	scholarly_journal_technical
119174	UzarAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119229	elAvalI		pwg-unique	0		1	0	0	pw		MED	kosa_nighantu_not_digitised
119233	evaMjAtIyaka		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
119243	ERIkIya		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
119250	ojasy		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
119284	kakudruma		pwg-unique	0		1	1	0	pw		ed	other_or_none
119323	kapora		pwg-unique	0		0	0	0			Z	scholarly_journal_technical
119404	kANkola		pwg-unique	0		0	0	0			ŚKDR	kosa_nighantu_not_digitised
119429	kAravatIra		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
119441	kArttikIya		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
119461	kAvyakartar		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119471	kiMvant		pwg-unique	0		1	1	0	pw		ebend	scholarly_journal_technical
119490	kugfha		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119514	kudaSA		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119516	kunareSvara		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119560	kUrcatA		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119617	kOkkuwIbarha		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
119619	kOmoda		pwg-unique	0		1	0	0	pw		Ind|ebend	scholarly_journal_technical
119683	KawaKawAy		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
119689	KaRqay		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
119694	KanaKanAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119708	KilIkAra		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119723	gaRanI		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119743	gayasPAya		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
119748	garalAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119784	guRavant		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
119785	guRAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119796	gfhacaryA		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119800	gehIy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119838	grahaRavant		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
119839	grahItar		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
119862	Garz		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
119863	GAtavya		pwg-unique	0		1	1	0	pw		ed	other_or_none
119904	candanAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119915	caramAlaya		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119982	jagaty		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
119984	jagalu		pwg-unique	0		1	0	0	pw		ŚABDAM|ŚKDR	kosa_nighantu_not_digitised
119989	jaqAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
119998	janmavant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
120020	jAtavant		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
120063	waRwuka		pwg-unique	0		0	0	0			RĀJAN	kosa_nighantu_not_digitised
120216	daDyAlI		pwg-unique	0		1	0	0	pw		MED	kosa_nighantu_not_digitised
120235	darh		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
120251	dAradikA		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
120276	dIpaKawvA		pwg-unique	0		0	1	0			Spr	scholarly_journal_technical
120345	devadroRA		pwg-unique	0		0	0	0			RĀJAN	kosa_nighantu_not_digitised
120368	dyUtAlaya		pwg-unique	0		1	0	0	pw		TRIK	kosa_nighantu_not_digitised
120419	Davalay		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
120520	nArnamani		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
120527	nikftimant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
120566	nirapAyin		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
120670	nfsiMhaka		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
120716	patnIy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
120741	parANganA		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
120771	parimaNkana		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
120802	parc		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
120873	pAraMparya		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
120899	piRqay		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
120915	puYjay		pwg-unique	0		1	1	0	pw		MED	kosa_nighantu_not_digitised
120926	punarBAryA		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
120949	puzpavant		pwg-unique	0		1	1	0	pw		Z	scholarly_journal_technical
121002	prakramitar		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
121068	praTay		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
121072	pradAtar		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
121095	prarzaBa		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
121112	pravetar		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
121126	prasavitar	2	pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
121137	prasnavitrIy		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
121168	prApay		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
121195	premavant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
121215	bakabakAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
121231	barbaraka		pwg-unique	0		1	0	0	pw		NIGH	kosa_nighantu_not_digitised
121258	bahvajAvika		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
121315	BakaBakAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
121466	maDyamaBAva		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
121503	marz		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
121511	mahana		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
121562	mAtrIy		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
121597	mitrIy		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
121620	muRqarikA		pwg-unique	0		1	0	0	pw		RATNAM	kosa_nighantu_not_digitised
121623	murmurIy		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
121661	yajYakuRqala		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
121720	yuzmay		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
121784	riy		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
121823	laGay		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
121852	lIlAy		pwg-unique	0		1	1	0	pw		Z	scholarly_journal_technical
121875	lOhakAri		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
121898	vaqavAgnimala		pwg-unique	0		0	0	0			RĀJAN	kosa_nighantu_not_digitised
122052	viGnavattA		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
122111	viralaviralIBUta		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
122140	vizamAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
122164	vIpsa		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
122232	vyapadeSavant		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
122457	saMgItasinDu		pwg-unique	0		1	0	0	pw		ŚKDR	kosa_nighantu_not_digitised
122473	saMjYopasarjanIBUta		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
122580	sAnyAsika		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
122592	sAMmAtra		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
122593	sAMmitikAyani		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
122611	sukfty		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
122621	sudrazwar		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
122669	sOraTi		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
